SYSTEMNAME;NAME;DESCRIPTION;UNIT;DATATYPE;SIZE_1;MAINNR;BLOCKNR;BLOCKCNT;SUBBLNR;WGNR;WGIND;UPDATEDBY;QUANTITYGROUP;COMMENT;NORMCODE
ECU_055;ECU_055;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1231
ECU_056;ECU_056;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1232
ECU_057;ECU_057;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1233
ECU_058;ECU_058;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1234
ECU_059;ECU_059;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1235
ECU_060;ECU_060;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1236
ECU_061;ECU_061;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1237
ECU_062;ECU_062;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1238
ECU_063;ECU_063;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1239
ECU_064;ECU_064;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1240
ECU_065;ECU_065;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1241
ECU_066;ECU_066;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1242
ECU_067;ECU_067;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1243
ECU_068;ECU_068;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1244
ECU_069;ECU_069;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1245
ECU_070;ECU_070;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1246
ECU_071;ECU_071;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1247
ECU_072;ECU_072;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1248
ECU_073;ECU_073;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1249
ECU_074;ECU_074;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1250
ECU_075;ECU_075;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1251
ECU_076;ECU_076;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1252
ECU_077;ECU_077;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1253
ECU_078;ECU_078;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1254
ECU_079;ECU_079;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1255
ECU_080;ECU_080;TMP: Voies Temporaire ECU;-;Real;3;0;0;0;0;0;0;A;1;Common;1256
C_KMA1;C_KMA1;KMA: Consigne temperature;°C;Real;1;0;0;0;0;0;0;A;1;Common;1257
C_KMA2;C_KMA2;KMA: Consigne temperature;°C;Real;1;0;0;0;0;0;0;A;1;Common;1258
STATE;STATE;CAMEO: Etat Cycle ISODYN;-;Real;0;0;0;0;0;0;0;A;1;Common;1259
LIBR1260;SEL_KRAT;KRZ:Choix de la consigne Kratzer;-;Real;0;0;0;0;0;0;0;A;1;Common;1260
NIV_CARB;NIV_CARB;Niveau Carburant Cuve;%;Real;0;0;0;0;0;0;0;A;1;Common;1261
_Q_5912;C_F_API;Couple Filtré pour API;Nm;Real;0;0;0;0;0;0;0;A;1;Common;1262
API_DO23;API_DO23;API: DB26 Mot adresse 23;-;Real;0;0;0;0;0;0;0;A;1;Common;1263
API_DO24;API_DO24;API: DB26 Mot adresse 24;-;Real;0;0;0;0;0;0;0;A;1;Common;1264
API_DO25;API_DO25;API: DB26 Mot adresse 25;-;Real;0;0;0;0;0;0;0;A;1;Common;1265
API_DO26;API_DO26;API: DB26 Mot adresse 26;-;Real;0;0;0;0;0;0;0;A;1;Common;1266
API_DO27;API_DO27;API: DB26 Mot adresse 27;-;Real;0;0;0;0;0;0;0;A;1;Common;1267
API_DO28;API_DO28;API: DB26 Mot adresse 28;-;Real;0;0;0;0;0;0;0;A;1;Common;1268
API_DO29;API_DO29;API: DB26 Mot adresse 29;-;Real;0;0;0;0;0;0;0;A;1;Common;1269
API_DO30;API_DO30;API: DB26 Mot adresse 30;-;Real;0;0;0;0;0;0;0;A;1;Common;1270
WT_CHOIX;WT_CHOIX;WT: sélection mode;-;Real;0;0;0;0;0;0;0;A;1;Common;1271
WT_MOD1;WT_MOD1;WT: mode air eau huile;-;Real;0;0;0;0;0;0;0;A;1;Common;1272
WT_MOD2;WT_MOD2;WT: mode fixe LUT XXX;-;Real;0;0;0;0;0;0;0;A;1;Common;1273
STA_SS;STA_SS;S&S: General Status stop & start;-;Real;1;0;0;0;0;0;0;A;1;Common;1274
WT_S_FLO;WT_S_FLO;WT: flow rate set point tunnel;-;Real;2;0;0;0;0;0;0;A;1;Common;1275
WT_S_TEM;WT_S_TEM;WT: temperature set point tunnel;°C;Real;2;0;0;0;0;0;0;A;1;Common;1276
WT_S_SEL;WT_S_SEL;WT: select maceration ou essai;-;Real;0;0;0;0;0;0;0;A;1;Common;1277
WT_S_TUN;WT_S_TUN;WT: tunnel ON/OFF;-;Real;0;0;0;0;0;0;0;A;1;Common;1278
WT_S_MAC;WT_S_MAC;WT: parameter set WT maceration;-;Real;0;0;0;0;0;0;0;A;1;Common;1279
WT_S_ESS;WT_S_ESS;WT: parameter set WT essai;-;Real;0;0;0;0;0;0;0;A;1;Common;1280
WT_S_FLA;WT_S_FLA;WT: position flap A23/24;-;Real;2;0;0;0;0;0;0;A;1;Common;1281
C_BARO;C_BARO;API: Cons. pressurisation BARO;mbar;Real;1;0;0;0;0;0;0;A;1;Common;1282
WT_R_MAC;WT_R_MAC;WT: retour etat WT maceration;-;Real;0;0;0;0;0;0;0;A;1;Common;1283
WT_R_ESS;WT_R_ESS;WT: retour etat WT essai;-;Real;0;0;0;0;0;0;0;A;1;Common;1284
WT_R_STA;WT_R_STA;WT: tunnel status;-;Real;0;0;0;0;0;0;0;A;1;Common;1285
EBH_XXX;EBH_XXX;DYN: reconstruction état baies;-;Real;0;0;0;0;0;0;0;A;1;Common;1286
C_reg_FD;C_reg_FD;GMP: Couple régul. frein droit;Nm;Real;1;0;0;0;0;0;0;A;1;Common;1287
C_reg_FG;C_reg_FG;GMP: Couple régul. frein gauche;Nm;Real;1;0;0;0;0;0;0;A;1;Common;1288
N_SAFE_D;N_SAFE_D;GMP: régime safety roue droite;rpm;Real;1;0;0;0;0;0;0;A;1;Common;1289
N_SAFE_G;N_SAFE_G;GMP: régime safety roue droite;rpm;Real;1;0;0;0;0;0;0;A;1;Common;1290
N_C_DELT;N_C_DELT;GMP:cons. delta régime roues D/G;rpm;Real;1;0;0;0;0;0;0;A;1;Common;1291
C_C_DELT;C_C_DELT;GMP:cons. delta couple roues D/G;Nm;Real;1;0;0;0;0;0;0;A;1;Common;1292
CTRCOMON;CTRCOMON;RTC: MFB50% Controller ON/OFF;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1293
CTRKNKON;CTRKNKON;RTC: Knock Controller ON/OFF;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1294
CTRPMXON;CTRPMXON;RTC: PeakPres. Controller ON/OFF;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1295
ECUKNKON;ECUKNKON;RTC: Knock-Controller-ECU ON/OFF;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1296
CTRKNK_A;CTRKNK_A;RTC:KnockAlarmBit from Indicom;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1297
CTRKNK_W;CTRKNK_W;RTC:KnockWarningBit from Indicom;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1298
CMFB_MES;CMFB_MES;RTC:MFB50% Value from Indicom;°;Real;2;0;0;0;0;0;0;A;1;Common;1299
CMFB_DEM;CMFB_DEM;RTC:MFB50% Demand-Value;°;Real;2;0;0;0;0;0;0;A;1;Common;1300
DSA_LOWL;DSA_LOWL;RTC:LO limit Delta-Spark-Advance;°;Real;2;0;0;0;0;0;0;A;1;Common;1301
DSA_HIGL;DSA_HIGL;RTC:UP limit Delta-Spark-Advance;°;Real;2;0;0;0;0;0;0;A;1;Common;1302
DSA_RESV;DSA_RESV;RTC:Comb. Controller init. value;°;Real;2;0;0;0;0;0;0;A;1;Common;1303
DSA_OFFS;DSA_OFFS;RTC:External offset Ignit. Angle;°;Real;2;0;0;0;0;0;0;A;1;Common;1304
DSA_HOLD;DSA_HOLD;RTC:External hold Comb.Ctrl.;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1305
CPMX_LIM;CPMX_LIM;RTC:Peak Pres.Controller limit;bar;Real;2;0;0;0;0;0;0;A;1;Common;1306
CPMX_MES;CPMX_MES;RTC:PeakPres. input from Indicom;bar;Real;2;0;0;0;0;0;0;A;1;Common;1307
CPMX_MAR;CPMX_MAR;RTC: PeakPres. Margin IN Indicom;bar;Real;2;0;0;0;0;0;0;A;1;Common;1308
CKNK_STA;CKNK_STA;RTC:Knock-Ctrl state information;-;Real;0;0;0;0;0;0;0;A;1;Common;1309
C_IGA_RT;C_IGA_RT;RTC:Delta ignit. angle Comb.Ctrl;°;Real;0;0;0;0;0;0;0;A;1;Common;1310
CTRLKNON;CTRLKNON;RTC:DBL HOLD ON/OFF;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1311
LKN_N_TO;LKN_N_TO;RTC:Tolerance sur le régime;rpm;Real;2;0;0;0;0;0;0;A;1;Common;1312
LKN_C_TO;LKN_C_TO;RTC:Tolerance on load;Nm;Real;2;0;0;0;0;0;0;A;1;Common;1313
LKN_M_TO;LKN_M_TO;RTC:Tolerance on MFB50%;°;Real;2;0;0;0;0;0;0;A;1;Common;1314
LKN_HOLD;LKN_HOLD;RTC:DBL Store state information;-;Real;0;0;0;0;0;0;0;A;1;Common;1315
LKN_INST;LKN_INST;RTC:DBL Instability Reason;-;Real;0;0;0;0;0;0;0;A;1;Common;1316
CCOM_STA;CCOM_STA;RTC:Comb.Ctrl state information;-;Real;0;0;0;0;0;0;0;A;1;Common;1317
TKRIT1MX;TKRIT1MX;RTC: T° max. sur critère T° N°1;°C;Real;2;0;0;0;0;0;0;A;1;Common;1318
TKRIT2MX;TKRIT2MX;RTC: T° max. sur critère T° N°2;°C;Real;2;0;0;0;0;0;0;A;1;Common;1319
TKRIT3MX;TKRIT3MX;RTC: T° max. sur critère T° N°3;°C;Real;2;0;0;0;0;0;0;A;1;Common;1320
TKRIT4MX;TKRIT4MX;RTC: T° max. sur critère T° N°4;°C;Real;2;0;0;0;0;0;0;A;1;Common;1321
TKRIT5MX;TKRIT5MX;RTC: T° max. sur critère T° N°5;°C;Real;2;0;0;0;0;0;0;A;1;Common;1322
TKRIT1AC;TKRIT1AC;RTC: Valeur act. critère T° N°1;°C;Real;2;0;0;0;0;0;0;A;1;Common;1323
TKRIT2AC;TKRIT2AC;RTC: Valeur act. critère T° N°2;°C;Real;2;0;0;0;0;0;0;A;1;Common;1324
TKRIT3AC;TKRIT3AC;RTC: Valeur act. critère T° N°3;°C;Real;2;0;0;0;0;0;0;A;1;Common;1325
TKRIT4AC;TKRIT4AC;RTC: Valeur act. critère T° N°4;°C;Real;2;0;0;0;0;0;0;A;1;Common;1326
TKRIT5AC;TKRIT5AC;RTC: Valeur act. critère T° N°5;°C;Real;2;0;0;0;0;0;0;A;1;Common;1327
CPC_LOWL;CPC_LOWL;RTC: LO limit ComponetSurv. Ctrl;-;Real;0;0;0;0;0;0;0;A;1;Common;1328
TKRITON;TKRITON;RTC: Surv. critères T° ON/OFF;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1329
CPC_HOLD;CPC_HOLD;RTC:;-;Real;0;0;0;0;0;0;0;A;1;Common;1330
LAM_DEM;LAM_DEM;RTC: Labmda-Demand-Value;-;Real;3;0;0;0;0;0;0;A;1;Common;1331
CTRLAMON;CTRLAMON;RTC: Lambda-Controller ON/OFF;-;Real;0;0;0;0;0;0;0;A;1;Common;1332
LAM_RESV;LAM_RESV;RTC: Lambda-Ctrl initial-value;-;Real;3;0;0;0;0;0;0;A;1;Common;1333
LAM_OFFS;LAM_OFFS;RTC:;-;Real;3;0;0;0;0;0;0;A;1;Common;1334
LAM_HOLD;LAM_HOLD;RTC: External hold Lambda-Ctrl.;-;Real;3;0;0;0;0;0;0;A;1;Common;1335
IN_MISF;IN_MISF;RTC: Misfire from Indi;-;Real;0;0;0;0;0;0;0;A;1;Common;1336
LAMB_RTC;LAMB_RTC;RTC: Valeur act. Lambda;-;Real;3;0;0;0;0;0;0;A;1;Common;1337
CLAM_OUT;CLAM_OUT;RTC: Lambda OUT from Lambda-Ctrl;-;Real;0;0;0;0;0;0;0;A;1;Common;1338
CTREIMON;CTREIMON;RTC:;-;Real;0;0;0;0;0;0;0;A;1;Common;1339
CEIM_STA;CEIM_STA;RTC:;-;Real;0;0;0;0;0;0;0;A;1;Common;1340
CPC_OUT;CPC_OUT;RTC: RealTimeControler output;-;Real;0;0;0;0;0;0;0;A;1;Common;1341
IN_IMEP;IN_IMEP;RTC: Pr.moy instantannée moyenné;bar;Real;2;0;0;0;0;0;0;A;1;Common;1342
SPI_CAN;SPI_CAN;RTC:Standart-devation of IMEP;%;Real;1;0;0;0;0;0;0;A;1;Common;1343
VPI_CAN;VPI_CAN;RTC:Variance of IMEP;%;Real;1;0;0;0;0;0;0;A;1;Common;1344
CTRKNK_S;CTRKNK_S;RTC: CAN Knock-Shutdown-Bit;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1345
THR_OFFS;THR_OFFS;RTC:Offset to Puma-Pedal-Value;%;Real;1;0;0;0;0;0;0;A;1;Common;1346
WG_OFFS;WG_OFFS;RTC:Offset to Wastegate-Map-Out;%;Real;1;0;0;0;0;0;0;A;1;Common;1347
THR_DEM;THR_DEM;RTC:Setpoint Throttleplate-Pos.;%;Real;1;0;0;0;0;0;0;A;1;Common;1348
WG_DEM;WG_DEM;RTC:Setpoint for Wastegate-Pos.;%;Real;1;0;0;0;0;0;0;A;1;Common;1349
XVVT_MAX;XVVT_MAX;RTC: Croissement VVT maxi;°;Real;2;0;0;0;0;0;0;A;1;Common;1350
QA_RTC;QA_RTC;RTC: Q air par RICONDIA;kg/h;Real;2;0;0;0;0;0;0;A;1;Common;1351
EAL_SDS;EAL_SDS;RTC: EAL par RICONDIA;-;Real;2;0;0;0;0;0;0;A;1;Common;1352
C_FIM_RT;C_FIM_RT;RTC: consigne de débit;mg/str;Real;2;0;0;0;0;0;0;A;1;Common;1353
MOD_N2;MOD_N2;PID: Mode fct. du pistolet azote;-;Real;0;0;0;0;0;0;0;A;1;Common;1354
MOD_SOUF;MOD_SOUF;PID: Mode fct. de la soufflante;-;Real;0;0;0;0;0;0;0;A;1;Common;1355
BOU_VAL;BOU_VAL;WT:Bit confirmation MON vers MAN;-;Real;0;0;0;0;0;0;0;A;1;Common;1356
EBH5_ERR;EBH5_ERR;EBH05: Device Error State;-;Real;0;0;0;0;0;0;0;A;1;Common;1357
EBH5_FUN;EBH5_FUN;EBH05: Device Function State;-;Real;0;0;0;0;0;0;0;A;1;Common;1358
EMB_SSQ;EMB_SSQ;DYN: Consigne embrayage SSQ;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1359
PRES_OP;PRES_OP;ESS:Valid.Op. after 15mn of test;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1360
_Q_6723;STARTER;S&S: Starter status;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1361
_Q_6729;CLUTCH_I;CLU: Feedback clutch position;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1362
_Q_6735;SPE_EVMP;SPE: Req. pressurization valve;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1363
_Q_6741;SPE_EVDP;SPE: Req. depressurization valve;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1364
_Q_6747;MA_CC;I/O:Req. air conditioning module;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1365
_Q_6753;MA_DA;I/O: Req. power steering module;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1366
_Q_6759;O_554HT;API: Request AVL554 module;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1367
_Q_6765;ERR_KMA;KMA: Erreur KMA 4000;-;Real;0;0;0;0;0;0;0;A;1;Common;1368
_Q_6771;CD_CPE_F;CPE:Request closing CPE stepping;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1369
_Q_6777;CD_CPE_O;CPE:Request opening CPE stepping;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1370
_Q_6783;IN_CPE_F;CPE: Feedback CPE valve close;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1371
_Q_6789;IN_CPE_O;CPE: Feedback CPE valve open;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1372
_Q_6795;EV_HLE;OD: Request opening oil change;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1373
_Q_6801;MEM_KMA;KMA: Mémoire défaut KMA;-;Real;0;0;0;0;0;0;0;A;1;Common;1374
_Q_6807;DEM_FREE;CLU: Request Free Accel function;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1375
_Q_6813;OP_CLUTC;CLU: Request Rig Clutch function;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1376
_Q_5006;PCSSYNC;PCS: Sync;-;Real;0;0;0;0;0;0;0;A;1;Common;1377
_Q_5012;PREDILU;PCS: Set Dil Factor Pre Diluter;-;Real;1;0;0;0;0;0;0;A;1;Common;1378
_Q_5019;PRIMDILU;PCS: Set Dil Factor Prim Diluter;-;Real;1;0;0;0;0;0;0;A;1;Common;1379
_Q_5026;SECDILU;PCS: Set Dil Factor Sec Diluter;-;Real;1;0;0;0;0;0;0;A;1;Common;1380
_Q_5033;DSUPND1;PCS: Set Dil Factor DSUx PND1;-;Real;1;0;0;0;0;0;0;A;1;Common;1381
_Q_5040;PND2;PCS: Set Dil Factor;-;Real;0;0;0;0;0;0;0;A;1;Common;1382
_Q_5190;GTOT_D;472: Demand tunnel flow;g/s;Real;3;0;0;0;0;0;0;A;1;Common;1383
_Q_5194;GEXH_D;472: Demand exhaust flow 3;kg/s;Real;3;0;0;0;0;0;0;A;1;Common;1384
_Q_5198;QRATIO_D;472: Demand dilution ratio;-;Real;3;0;0;0;0;0;0;A;1;Common;1385
_Q_5202;RRATIO_D;472:Demand CVS mode sample ratio;-;Real;3;0;0;0;0;0;0;A;1;Common;1386
_Q_5206;EV_AVAL;I/O: EV injection chariot Aval;-;Real;0;0;0;0;0;0;0;A;1;Common;1387
_Q_5210;EV_AMONT;I/O: EV injection chariot Amont;-;Real;0;0;0;0;0;0;0;A;1;Common;1388
_Q_5228;EV_N2;I/O: EV bouteille N2;-;Real;0;0;0;0;0;0;0;A;1;Common;1389
_Q_5232;EV_H2S;I/O: EV bouteille H2S;-;Real;0;0;0;0;0;0;0;A;1;Common;1390
_Q_5236;EV_SO2;I/O: EV bouteille SO2;-;Real;0;0;0;0;0;0;0;A;1;Common;1391
_Q_5240;MS_EMP;ESS: Masse soufre à empoisonner;g;Real;1;0;0;0;0;0;0;A;1;Common;1392
IM_RQSES;IM_RQSES;IM: InMotion requests interface;-;Real;0;0;0;0;0;0;0;A;1;Common;1393
IM_DYNSP;IM_DYNSP;IM: Dynospeed Set LF (wheel);rpm;Real;0;0;0;0;0;0;0;A;1;Common;1394
IM_ENGON;IM_ENGON;IM: InMotion requests TB engine;-;Real;0;0;0;0;0;0;0;A;1;Common;1395
IM_COMID;IM_COMID;IM: InMotion COM ID;-;Real;0;0;0;0;0;0;0;A;1;Common;1396
IM_REVID;IM_REVID;IM: InMotion REV ID;-;Real;0;0;0;0;0;0;0;A;1;Common;1397
IM_SUBID;IM_SUBID;IM: InMotion SUB ID;-;Real;0;0;0;0;0;0;0;A;1;Common;1398
IM_STATE;IM_STATE;IM: InMotion STATE infomation;-;Real;0;0;0;0;0;0;0;A;1;Common;1399
_Q_5870;CONS_PPM;NOX: Consigne injection;ppm;Real;0;0;0;0;0;0;0;A;1;Common;1400
_Q_6107;N_MAX_PC;EMM: Régime max avant chute PCYL;rpm;Real;0;0;0;0;0;0;0;A;1;Common;1401
_Q_3903;BTSOPOFF;BTSA: OutputPompeOFF;-;Real;0;0;0;0;0;0;0;A;1;Common;1402
_Q_3909;START_RQ;REG: Start engine request;-;Real;0;0;0;0;0;0;0;A;1;Common;1403
LIBR1404;SIMRTSE;SIMU:Consigne issue des PID TSE;%;Real;1;0;0;0;0;0;0;A;1;Common;1404
LIBR1405;SIMRTHLE;SIMU:Consigne issue des PID THLE;%;Real;1;0;0;0;0;0;0;A;1;Common;1405
LIBR1406;API_DO48;API: DB26 Mot adresse 48;-;Real;0;0;0;0;0;0;0;A;1;Common;1406
LIBR1407;API_DO80;API: DB26 Mot adresse 80;-;Real;0;0;0;0;0;0;0;A;1;Common;1407
LIBR1408;API_DO88;API: DB26 Mot adresse 88;-;Real;0;0;0;0;0;0;0;A;1;Common;1408
LIBR1409;API_DO31;API: DB26 Mot adresse 31;-;Real;0;0;0;0;0;0;0;A;1;Common;1409
LIBR1410;SIMU_MOT;SIMU: Switch simulations moteurs;-;Real;0;0;0;0;0;0;0;A;1;Common;1410
LIBR1411;I_MAX_SP;CANE: Consigne de courant MAXI;A;Real;1;0;0;0;0;0;0;A;1;Common;1411
LIBR1412;U_BAT_SP;CANE: Consigne de tension;V;Real;1;0;0;0;0;0;0;A;1;Common;1412
LIBR1413;DEM_VES;KRZ: Activation de l'Alim KRATER;-;Real;0;0;0;0;0;0;0;A;1;Common;1413
LIBR1414;KRATZ_SP;CANE: Consigne tension démarrage;V;Real;1;0;0;0;0;0;0;A;1;Common;1414
LIBR1415;SP_U_DC;CANE: Consigne tension pour FDV;V;Real;1;0;0;0;0;0;0;A;1;Common;1415
LIBR1416;KRATZ_I3;CANE: Consigne Courant par AI;A;Real;1;0;0;0;0;0;0;A;1;Common;1416
LIBR1417;KRATZ_V3;CANE: Consigne tension par AI;V;Real;1;0;0;0;0;0;0;A;1;Common;1417
LIBR1418;VET_C_BV;PID:Cons.s/a hle boite d vitesse;%;Real;1;0;0;0;0;0;0;A;1;Common;1418
LIBR1419;VET_C_ME;PID: Cons.s/a Eau mot.électrique;%;Real;1;0;0;0;0;0;0;A;1;Common;1419
LIBR1420;C_T_BV;PID: Cons. température huile BV;°C;Real;1;0;0;0;0;0;0;A;1;Common;1420
LIBR1421;C_T_ME;PID: Cons. Eau moteur electrique;°C;Real;1;0;0;0;0;0;0;A;1;Common;1421
LIBR1422;RAM_KRAT;KRZ: Rampe pour Kratzer;V/s;Real;1;0;0;0;0;0;0;A;1;Common;1422
LIBR1423;KRATZ_V2;KRZ:Consigne tension par le CAN;V;Real;1;0;0;0;0;0;0;A;1;Common;1423
LIBR1424;KRATZ_I2;KRZ:Consigne Courant par le CAN;A;Real;1;0;0;0;0;0;0;A;1;Common;1424
LIBR1425;RST_EVC;CANE: Reset EVC;-;Real;0;0;0;0;0;0;0;A;1;Common;1425
LIBR1426;S_S_EVC;CANE: On off EVC;-;Real;0;0;0;0;0;0;0;A;1;Common;1426
_Q_5230;CTRKNKS;RTC:montoring Knock-Shutdown-Bit;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1427
_Q_52360;VE_C_HL1;PID: sortie PID HUILE 2;%;Real;2;0;0;0;0;0;0;A;1;Common;1428
_Q_5242;VE_C_HL2;PID: sortie PID HUILE 2;%;Real;2;0;0;0;0;0;0;A;1;Common;1429
_Q_5248;MODE_EGR;PID: Demande mode EGR;-;Real;0;0;0;0;0;0;0;A;1;Common;1430
_Q_5254;MOD_EGR;PID: Mode fct. EGR;-;Real;0;0;0;0;0;0;0;A;1;Common;1431
LIBR1432;OPT_WT;WT: Présence option WT;-;Real;0;0;0;0;0;0;0;A;1;Common;1432
LIBR1433;STATUS;ESS: BSQ status;-;Real;0;0;0;0;0;0;0;A;1;Common;1433
LIBR1434;DIFFJOUR;ESS: choix jour départ différé;d;Real;0;0;0;0;0;0;0;A;1;Common;1434
LIBR1435;DIFFHEUR;ESS: choix heure départ différé;h;Real;0;0;0;0;0;0;0;A;1;Common;1435
LIBR1436;DIFFREST;ESS:min. restantes av.dép. diff.;min;Real;0;0;0;0;0;0;0;A;1;Common;1436
LIBR1437;PWINJ;ECU: refroid. injecteur add blue;-;Real;0;0;0;0;0;0;0;A;1;Common;1437
LIBR1438;N_WARM;REG: Cons. Regime chauffe;rpm;Real;0;0;0;0;0;0;0;A;1;Common;1438
LIBR1439;TRQ_WARM;REG: Cons. Couple chauffe;Nm;Real;0;0;0;0;0;0;0;A;1;Common;1439
_Q_4430;A_WARM;REG: Cons. Alpha chauffe;%;Real;0;0;0;0;0;0;0;A;1;Common;1440
_Q_7139;RECH_WC;PID: Sortie rech PID AIR2;%;Real;0;0;0;0;0;0;0;A;1;Common;1441
_Q_7145;O_RECHWC;PID: Sortie I/O RECH_WCAC;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1442
LIBR1443;QFPS_REF;MES: Débit gaz TEOM de référence;l/min;Real;1;0;0;0;0;0;0;A;1;Common;1443
_Q_7144;CSTART;GMP: Consigne allumage HEVC;-;Real;0;0;0;0;0;0;0;A;1;Common;1444
_Q_71450;KRAZ_DEM;GMP: Consigne tension temp BSQ;V;Real;0;0;0;0;0;0;0;A;1;Common;1445
_Q_7146;RAZ_SOC;GMP: Bit de réinit du SOC;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1446
_Q_7147;KRAT_CLR;GMP: Reset defaut Kratzer;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1447
_Q_7153;SEL_DEM;GMP: Type pilotage Kratz temp;-;Real;0;0;0;0;0;0;0;A;1;Common;1448
_Q_5725;CLUTTCMI;DYN: Début course embray. SSQ;-;Real;0;0;0;0;0;0;0;A;1;Common;1449
_Q_5731;CLUTTCMA;DYN: Fin course embray. SSQ;-;Real;0;0;0;0;0;0;0;A;1;Common;1450
_Q_57360;CNEUTRC0;DYN: Position neutre BV;-;Real;0;0;0;0;0;0;0;A;1;Common;1451
_Q_5962;HBV_C_RG;PID: Consigne T° Huile BV;°C;Real;0;0;0;0;0;0;0;A;1;Common;1452
_Q_5969;EV_H1_BV;PID: Consigne/d EV1 T° Huile BV;°C;Real;0;0;0;0;0;0;0;A;1;Common;1453
_Q_5973;EV_H2_BV;PID: Consigne/d EV1 T° Huile BV;°C;Real;0;0;0;0;0;0;0;A;1;Common;1454
_Q_6168;TB_TEST;DYN: Sortie CAN vers SimBox;-;Real;0;0;0;0;0;0;0;A;1;Common;1455
_Q_6172;TYP_CYC;DYN: Sortie CAN vers SimBox;-;Real;0;0;0;0;0;0;0;A;1;Common;1456
_Q_6555;PID_ON;PID: Utilisation PID mode AUTO;0/1;Real;0;0;0;0;0;0;0;A;1;Common;1457
_Q_6655;PLC_ID;BD:Programmable logic controller;-;Real;0;0;0;0;0;0;0;C;1;Common;1458
_Q_6661;GAZ_ID;BD:Gas analysis configuration;-;Real;0;0;0;0;0;0;0;C;1;Common;1459
DYS_STNO;DYS_NPAS;DYN: Numero pas actuel;-;Real;0;0;0;0;0;0;0;A;2;Common;2001
GEAR_CUR;VIT_ACT;DYN: Rapport de boite actuel;-;Real;0;0;0;0;0;0;0;A;2;Common;2002
